"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"1600000US0660102","Redwood City city, California","31716","1357","97750","8133","67.9","4.1","106441","19434","N","N","N","N","N","N","-","**","N","N","140741","26246","N","N","2,500-","***","N","N","48757","5213","N","N","N","N","22.6","3.4","56015","5995","59.2","4.2","121910","19172","1.8","0.9","44988","97711","36.4","4.0","101671","15868","41.4","4.0","104397","16848","20.4","3.0","66489","17204","20738","1234","119569","10488","N","N","101208","14824","N","N","136298","16829","N","N","144369","15390","N","N","43530","27470","N","N","75075","59606","10978","1698","62120","17830","55.7","6.8","55409","14020","43.9","6.6","49352","18319","11.9","5.1","106964","65980","44.3","6.8","80191","28716","32.4","6.6","56202","25071","11.9","5.6","99447","37552","27.5","(X)","(X)","(X)","27.9","(X)","(X)","(X)","24.0","(X)","(X)","(X)",
"1600000US0660466","Rialto city, California","26750","1134","52080","4151","67.3","3.9","55535","8391","15.7","3.3","37895","4984","N","N","N","N","N","N","70035","29867","N","N","-","**","11.6","2.3","56458","9826","N","N","46506","29446","66.2","4.2","54139","7624","13.5","2.5","60591","20897","1.9","1.3","41381","18758","41.0","4.8","55288","12002","39.9","4.0","57109","9210","17.2","3.3","40814","8027","22301","1019","56650","6270","N","N","50621","7756","N","N","61091","4325","N","N","66742","7169","N","N","29175","16373","N","N","46561","15240","4449","929","28854","8848","59.9","10.5","21850","6143","55.3","11.2","23108","10383","4.7","4.9","18761","3290","40.1","10.5","34524","12590","27.4","9.0","32149","5016","12.7","7.6","93505","78555","48.7","(X)","(X)","(X)","47.7","(X)","(X)","(X)","42.3","(X)","(X)","(X)",
"1600000US0660620","Richmond city, California","37778","2151","56374","8000","35.3","3.9","62319","10635","26.4","3.5","43569","14459","N","N","-","**","N","N","81289","14321","N","N","-","**","18.6","2.8","41865","4893","N","N","81375","70996","30.3","3.6","48009","5017","24.2","3.2","69533","8987","2.6","1.4","21498","15160","32.8","4.1","52635","12231","41.5","4.1","70789","6666","23.2","3.1","46211","11394","24671","1521","67885","10495","43.4","4.7","45742","6449","56.6","4.7","79213","7825","58.5","5.1","73993","12316","32.7","4.3","46180","10166","8.8","3.1","76287","24899","13107","1966","43353","7922","50.6","7.4","35935","13165","41.0","7.0","30213","16939","9.7","3.3","72807","50232","49.4","7.4","45160","9604","38.2","7.3","44063","7630","11.2","4.3","66955","46090","37.4","(X)","(X)","(X)","39.8","(X)","(X)","(X)","30.1","(X)","(X)","(X)",
"1600000US0662000","Riverside city, California","92408","3373","61279","3456","69.5","2.4","66030","4393","7.6","1.3","49642","11427","N","N","70640","18336","5.3","1.1","51656","9896","N","N","140121","112711","12.7","2.0","45270","6541","N","N","51356","29718","39.5","3.0","50511","3438","44.4","2.6","72525","5011","4.4","1.1","32292","9566","38.0","2.2","58557","8911","39.6","2.2","77446","5307","18.0","1.6","39888","5458","66514","2277","69153","4015","43.6","2.7","62518","6289","56.4","2.7","74454","3582","68.8","2.7","80406","3411","21.2","2.5","38594","9624","10.0","2.0","54855","9378","25894","2533","35434","4884","48.9","4.6","30749","5853","40.0","4.5","24718","7513","8.9","2.5","60478","17906","51.1","4.6","43170","6820","36.9","4.4","33970","6907","14.2","4.0","62929","25345","38.5","(X)","(X)","(X)","39.2","(X)","(X)","(X)","32.6","(X)","(X)","(X)",
"1600000US0662938","Roseville city, California","47520","1892","72312","4642","80.0","2.2","71497","4955","N","N","71481","57771","N","N","22923","17184","9.0","1.3","106124","27201","N","N","62752","11778","N","N","46808","33430","N","N","81205","24634","11.7","2.1","50986","12460","73.4","2.4","73313","6377","2.5","1.2","37024","21136","33.8","3.3","85120","9792","38.2","3.4","91474","18393","25.6","2.4","49776","5017","32013","1283","86840","9875","N","N","92848","12741","N","N","81451","13597","N","N","102290","7147","N","N","57500","12731","N","N","72087","20863","15507","1688","46439","6138","65.5","6.1","39988","8411","54.1","6.5","35701","4196","11.4","3.8","54889","29663","34.5","6.1","55708","9448","26.0","5.4","57167","12233","8.5","3.4","52768","38368","30.6","(X)","(X)","(X)","31.1","(X)","(X)","(X)","28.4","(X)","(X)","(X)",
"1600000US0664000","Sacramento city, California","177131","4077","52151","1526","55.9","1.9","59414","4468","14.7","1.2","31433","6374","N","N","53571","9627","16.3","1.0","53258","5214","N","N","62000","34595","7.4","1.0","43689","11556","4.2","0.8","52408","10690","22.8","1.3","41823","4146","41.9","1.7","67443","4972","4.1","0.7","22057","2932","40.4","1.8","54837","3766","34.4","1.4","60446","5509","21.1","1.3","42142","4468","106571","2429","60802","1524","48.0","2.2","50805","5064","52.0","2.2","70867","4351","62.1","2.1","78053","5476","25.2","1.9","33734","6127","12.7","1.7","43007","8137","70560","4365","37248","3189","55.2","2.3","36556","4533","44.6","2.8","30529","5444","10.6","2.0","70577","13654","44.8","2.3","38194","5107","34.0","2.5","33827","5901","10.8","1.7","56727","12801","32.2","(X)","(X)","(X)","34.6","(X)","(X)","(X)","27.0","(X)","(X)","(X)",
"1600000US0664224","Salinas city, California","41925","1938","52334","2674","62.4","3.6","51679","3094","N","N","N","N","N","N","N","N","N","N","72023","17290","N","N","-","**","26.3","3.2","51621","5707","N","N","80638","45132","65.3","3.0","50175","3458","25.4","2.7","69514","9987","2.5","0.9","37089","10852","38.1","3.3","46884","7527","41.2","3.4","61188","7330","18.2","2.8","50608","10181","32617","1379","55099","2628","52.0","4.1","41843","5746","48.0","4.1","63497","6759","61.3","4.5","67988","6561","26.6","4.0","31930","6049","12.2","3.0","48981","7341","9308","1381","32413","8277","51.7","7.9","31460","18344","46.2","7.4","21531","17754","5.5","4.1","49276","21472","48.3","7.9","33220","15700","36.0","7.3","31619","12765","12.3","5.5","48566","28191","27.4","(X)","(X)","(X)","28.8","(X)","(X)","(X)","20.7","(X)","(X)","(X)",
"1600000US0665000","San Bernardino city, California","57585","2611","35932","2898","54.4","2.9","39099","4238","17.6","2.6","24838","4352","N","N","37247","9104","N","N","36589","12816","N","N","-","**","18.0","2.8","40820","6638","N","N","35494","17928","52.8","3.1","37020","3981","22.2","2.6","42074","5552","6.5","1.5","30619","4454","38.1","3.4","33544","5067","37.0","3.5","42194","4351","18.4","2.0","31017","5492","42169","1873","36890","4100","57.5","3.7","30280","3224","42.5","3.7","48362","4186","52.0","3.2","49102","4497","34.9","3.6","24179","4601","13.1","2.7","30294","5040","15416","1811","22406","5380","50.4","6.1","19647","4869","41.9","6.6","18871","3317","8.4","3.0","35212","27508","49.6","6.1","26770","9421","35.5","6.8","20865","5157","14.1","4.6","41311","9757","43.5","(X)","(X)","(X)","42.2","(X)","(X)","(X)","36.6","(X)","(X)","(X)",
"1600000US0665042","San Buenaventura (Ventura) city, California","40166","2135","70627","7356","88.4","2.5","69768","7485","N","N","N","N","N","N","63546","45149","N","N","77949","71843","N","N","-","**","N","N","78387","9617","N","N","55390","55441","23.5","3.4","60950","10936","71.2","3.7","75431","5435","1.5","1.1","36315","26702","32.0","4.0","64313","15292","40.4","3.8","83861","4505","26.1","3.1","57734","9718","26186","1552","83808","4096","N","N","83188","12693","N","N","84194","6325","N","N","100343","7769","N","N","46442","12352","N","N","64461","27703","13980","1892","41458","4020","49.1","6.1","36497","3695","42.8","6.2","35279","5133","6.3","2.9","46205","12733","50.9","6.1","44783","8690","42.4","6.3","41968","8655","8.5","3.3","63238","24211","34.5","(X)","(X)","(X)","35.1","(X)","(X)","(X)","29.4","(X)","(X)","(X)",
"1600000US0665084","San Clemente city, California","24662","1655","100187","16067","89.1","4.2","100369","15752","N","N","-","**","N","N","-","**","N","N","138525","126235","N","N","-","**","N","N","61258","22137","N","N","122050","76379","N","N","62203","20957","83.4","4.7","101306","14362","N","N","72683","24045","N","N","129490","26645","N","N","106182","19820","N","N","66050","25072","17973","1260","121156","16113","N","N","179066","56658","N","N","106134","13006","N","N","132861","28353","N","N","70259","65299","N","N","66867","75569","6689","1386","41986","17060","45.1","11.2","46106","21122","36.9","11.6","40870","13442","8.1","5.2","130307","79262","54.9","11.2","40741","25959","40.9","12.1","28294","25268","14.1","9.8","100025","121635","33.6","(X)","(X)","(X)","33.6","(X)","(X)","(X)","32.8","(X)","(X)","(X)",
"1600000US0666000","San Diego city, California","497663","5576","67871","1873","69.6","0.8","70971","1403","6.6","0.5","43707","9112","N","N","24952","15919","14.2","0.6","83662","6242","N","N","49318","37385","5.4","0.4","40272","4429","3.5","0.4","68438","13292","23.3","0.9","49063","3834","52.9","1.0","79187","3733","4.5","0.4","31469","3841","41.1","1.0","72720","3715","35.6","0.8","76793","2557","18.8","0.8","54337","2640","294386","5250","78520","2782","45.0","1.3","69334","4375","55.0","1.3","85753","2352","74.7","1.3","94633","3497","18.1","1.3","38726","2791","7.2","0.9","53612","5415","203277","7049","51749","1745","50.0","1.6","48542","3607","36.3","1.7","38069","4067","13.8","1.2","75392","9154","50.0","1.6","56311","3808","34.1","1.6","49159","4447","15.9","1.2","76173","5457","34.2","(X)","(X)","(X)","35.1","(X)","(X)","(X)","31.5","(X)","(X)","(X)",
"1600000US0667000","San Francisco city, California","356916","3701","92094","3424","55.6","1.0","112515","6886","5.0","0.5","32202","10238","N","N","54564","31394","30.3","0.8","81198","6344","N","N","34416","31322","5.3","0.6","44865","5468","3.3","0.5","91722","25651","11.6","0.6","58368","7211","50.2","0.9","120606","4241","2.8","0.4","49078","12848","42.4","0.9","127061","6954","33.5","0.8","90137","4133","21.3","0.7","43795","5825","164201","4306","105924","4931","34.7","1.6","110755","10925","65.3","1.6","101722","7059","75.7","1.7","127322","6170","16.4","1.4","56976","9313","7.9","1.0","80063","11363","192715","4554","79296","5170","47.6","1.4","70923","6101","34.2","1.5","50921","3717","13.4","1.2","148968","13847","52.4","1.4","85570","6133","35.3","1.6","60846","7180","17.1","1.3","156337","15270","33.2","(X)","(X)","(X)","36.2","(X)","(X)","(X)","29.4","(X)","(X)","(X)",
"1600000US0668000","San Jose city, California","323133","3807","91451","2842","46.7","1.1","96568","4365","3.2","0.3","63908","9898","N","N","56838","26669","33.2","1.0","111678","4579","N","N","82100","64892","12.8","0.9","57365","4154","3.3","0.5","71855","20227","24.9","1.1","61773","3048","35.9","0.9","102695","5880","2.8","0.5","45039","8383","36.9","1.1","104636","6451","40.8","1.0","103567","3937","19.5","0.8","46587","2786","237820","3850","101150","1554","46.8","1.5","107692","8126","53.2","1.5","95372","4008","75.6","1.2","121134","2409","15.9","1.4","50081","2994","8.6","0.9","63634","8920","85313","4012","53161","4909","51.9","2.5","43232","5410","40.1","2.0","33440","3432","11.8","1.7","88668","17060","48.1","2.5","70574","7770","33.6","2.0","51602","6243","14.5","1.8","115179","9679","33.4","(X)","(X)","(X)","33.6","(X)","(X)","(X)","29.8","(X)","(X)","(X)",
"1600000US0668084","San Leandro city, California","32325","2030","59070","6504","42.2","3.8","67476","12962","N","N","40611","18738","N","N","N","N","29.8","3.3","61087","9292","N","N","126806","33590","N","N","55590","21091","N","N","63425","30625","21.9","3.3","58817","14197","29.6","3.8","75075","11184","1.8","1.3","36226","25041","29.6","4.8","58005","19853","42.6","4.9","68453","11110","26.0","3.6","42052","8708","20927","1144","72552","11799","N","N","61261","16304","N","N","74978","9816","N","N","86428","12286","N","N","40860","18660","N","N","60833","56874","11398","1763","44508","5532","56.8","7.8","42187","9157","46.4","7.4","32941","17813","10.4","4.8","64011","12414","43.2","7.8","45669","7346","33.1","7.9","39191","10151","10.1","4.8","108211","41852","38.1","(X)","(X)","(X)","39.8","(X)","(X)","(X)","32.3","(X)","(X)","(X)",
"1600000US0668196","San Marcos city, California","29407","2032","66318","8481","79.1","4.5","61716","6585","N","N","N","N","N","N","-","**","N","N","120527","41400","N","N","-","**","N","N","110048","22520","N","N","60762","45995","25.4","4.3","60340","12052","57.9","5.3","63986","14078","4.0","2.2","54066","18908","36.0","5.1","80158","32722","36.3","4.9","93642","13287","23.6","3.7","42013","6939","21377","1386","85457","13271","N","N","108892","27526","N","N","80334","10216","N","N","111341","8298","N","N","47003","10162","N","N","42180","29518","8030","1637","33846","12535","49.5","7.5","20505","5786","39.3","6.9","19436","4423","10.1","6.8","63134","79386","50.5","7.5","57701","27067","34.5","8.2","31201","18757","16.0","7.4","73564","23372","37.7","(X)","(X)","(X)","34.5","(X)","(X)","(X)","40.6","(X)","(X)","(X)",
"1600000US0668252","San Mateo city, California","38658","1829","100238","7293","61.5","3.2","98136","12873","N","N","93899","73249","N","N","79568","64051","26.4","3.0","107260","12643","N","N","90972","31401","N","N","62309","23547","N","N","101490","50696","14.1","2.6","67169","16246","52.9","3.3","104309","10225","1.6","0.9","61760","61399","37.2","3.3","120028","22257","36.8","3.4","105217","13395","24.3","2.7","52923","9486","24144","1311","105007","7636","N","N","120044","24334","N","N","98757","14190","N","N","130281","20374","N","N","78412","13621","N","N","57854","17316","14514","1673","75591","11424","49.6","5.4","61486","6086","42.3","5.8","55858","11394","7.3","2.6","129299","74085","50.4","5.4","100637","12439","36.4","5.8","72220","18999","14.0","4.5","135268","19427","30.5","(X)","(X)","(X)","30.6","(X)","(X)","(X)","26.5","(X)","(X)","(X)",
"1600000US0668378","San Ramon city, California","24569","1067","125832","10747","49.4","4.4","115127","18983","N","N","250,000+","***","N","N","-","**","43.7","4.8","136866","14488","N","N","-","**","N","N","-","**","N","N","N","N","N","N","104463","37037","43.7","4.7","117360","20425","N","N","21946","64395","N","N","131513","15320","N","N","152456","19582","N","N","72813","14148","20261","852","140147","10327","N","N","146510","19018","N","N","128074","19644","N","N","151667","15627","N","N","90056","46240","N","N","70025","21320","4308","930","66815","16310","60.9","10.2","57150","13825","51.4","10.7","55329","20411","9.5","6.1","100082","82878","39.1","10.2","81266","27948","33.3","9.8","100127","42626","5.8","5.5","77753","25398","26.5","(X)","(X)","(X)","25.9","(X)","(X)","(X)","27.7","(X)","(X)","(X)",
"1600000US0669000","Santa Ana city, California","72177","2339","54392","2242","50.6","2.4","55960","3729","N","N","43208","40325","N","N","67421","24486","13.4","1.4","63308","13599","N","N","58705","14267","30.9","2.4","51441","4055","N","N","74000","14350","68.2","2.2","52034","2388","15.3","1.7","70607","7656","2.3","0.7","32389","31326","39.8","2.7","47597","3087","40.4","2.8","70370","4356","17.6","1.8","41157","10359","59997","1925","51954","2304","51.1","2.8","41788","1492","48.9","2.8","63228","4897","66.9","2.7","59508","4015","22.0","2.2","40377","4575","11.2","2.3","51709","7411","12180","1630","34343","8119","51.9","6.2","33836","10300","39.2","5.7","32511","9185","12.6","4.5","46047","20370","48.1","6.2","34970","16281","33.1","6.3","26390","6014","15.1","5.0","60684","6907","43.9","(X)","(X)","(X)","42.8","(X)","(X)","(X)","31.1","(X)","(X)","(X)",
"1600000US0669070","Santa Barbara city, California","36016","2044","64414","5445","81.0","3.2","70379","8045","N","N","41859","29539","N","N","N","N","N","N","44931","21624","N","N","-","**","N","N","41735","14142","N","N","89219","82749","26.0","3.8","48484","7468","66.9","3.5","75824","11708","7.9","2.6","29667","31111","32.0","3.8","65608","10031","31.7","3.6","91844","11346","28.4","3.2","52550","9796","18500","1755","76169","10991","N","N","62006","16525","N","N","89310","17022","N","N","97446","8500","N","N","38129","10003","N","N","51074","17285","17516","2293","54247","7514","59.2","5.9","48654","12619","45.2","6.0","38688","8189","14.0","5.1","93415","46362","40.8","5.9","66097","20942","22.9","4.9","48601","29712","17.9","5.7","107318","81419","37.1","(X)","(X)","(X)","33.4","(X)","(X)","(X)","37.8","(X)","(X)","(X)",
"1600000US0669084","Santa Clara city, California","43971","2138","108886","6726","46.4","4.0","91128","8168","N","N","84593","49645","N","N","-","**","42.6","4.0","131626","17134","N","N","149712","100755","N","N","60991","10398","N","N","N","N","14.7","3.3","65746","27117","37.8","3.7","92446","13530","3.2","1.9","67176","141400","46.3","3.8","122203","16539","33.7","3.4","119050","7632","16.8","3.1","49565","12951","28862","1657","118723","8602","N","N","120516","10052","N","N","112788","16464","N","N","130732","15205","N","N","59123","13820","N","N","80516","56503","15109","2280","81233","11870","45.0","7.4","67944","24708","31.0","6.7","60340","16310","13.9","5.8","127763","54223","55.0","7.4","95625","32866","38.8","6.9","71702","32153","16.2","5.6","171466","26218","32.4","(X)","(X)","(X)","36.5","(X)","(X)","(X)","23.6","(X)","(X)","(X)",
"1600000US0669088","Santa Clarita city, California","59863","1921","85916","4397","79.4","2.1","84382","4245","N","N","97374","27305","N","N","N","N","9.4","1.7","99838","11207","N","N","-","**","N","N","69577","33009","N","N","105907","46932","23.3","3.1","65901","13775","62.3","2.9","90019","5266","1.9","0.9","62833","65136","30.3","2.7","97406","10872","44.5","2.5","100808","7279","23.4","2.1","58593","4552","44707","1488","98842","6239","44.3","3.5","102616","6226","55.7","3.5","93451","7160","77.7","3.0","109569","6995","16.5","2.7","59807","12924","5.8","1.5","70967","24693","15156","1935","54147","5782","57.3","5.7","43189","9579","48.9","5.6","39208","7297","8.5","3.0","66143","35796","42.7","5.7","66162","9254","28.2","5.0","54532","12386","14.4","4.5","88888","26280","34.0","(X)","(X)","(X)","33.3","(X)","(X)","(X)","33.0","(X)","(X)","(X)",
"1600000US0669196","Santa Maria city, California","27144","1643","52170","6497","84.2","2.9","51231","7249","N","N","101641","87365","N","N","38381","37756","N","N","79740","43908","N","N","-","**","N","N","49992","15850","N","N","N","N","65.2","3.9","50640","7141","28.5","3.2","53000","16955","5.0","2.4","35676","20516","42.7","4.5","55364","7914","31.8","4.4","66586","10856","20.5","3.3","40501","3588","20854","1304","54330","7184","N","N","46729","8659","N","N","72145","10798","N","N","62785","7465","N","N","27637","8384","N","N","26518","13872","6290","1208","40216","7273","64.0","10.0","36526","9496","55.0","9.9","31629","11244","9.0","5.6","95847","74247","36.0","10.0","41886","6987","19.4","7.2","28443","12512","16.6","9.0","62685","36744","36.1","(X)","(X)","(X)","35.1","(X)","(X)","(X)","32.1","(X)","(X)","(X)",
